tokens,token_label,case,case_label,status,valid_rows,padded_rows,down_ms,gate_up_ms,total_ms,speed_vs_sonic,total_valid_tflops,gpu_memory_peak_gb,gpu_memory_peak_bytes,down_deepseek_calc_diff,gate_up_deepseek_calc_diff,max_deepseek_calc_diff,correctness_status,run_dir,results_json,summary_json,log_path,error_log_path,error_tail
4096,4k,sonic_bf16,Sonic BF16,ok,32768,34816,3.758519140625,7.99272109375,11.74591015625,1.0,245.7211050074517,5.060570112,5060570112,9.646400678242628e-09,1.14460357858448e-08,1.14460357858448e-08,deepseek_calc_diff_ok,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_4k_sonic_bf16,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_4k_sonic_bf16/results.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_4k_sonic_bf16/summary.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_4k_sonic_bf16/run.log,,
4096,4k,custom_cute_fp8_bf16_out,Custom CuTe FP8 BF16-out,ok,32768,34816,2.3199915364583332,4.692801171875,7.038461197916667,1.6688179171502293,410.0637826583884,5.347781632,5347781632,2.4036155976681073e-07,2.4122905284418295e-07,2.4122905284418295e-07,deepseek_calc_diff_ok,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_4k_custom_cute_fp8_bf16_out,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_4k_custom_cute_fp8_bf16_out/results.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_4k_custom_cute_fp8_bf16_out/summary.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_4k_custom_cute_fp8_bf16_out/run.log,,
8192,8k,sonic_bf16,Sonic BF16,ok,65536,67584,7.642722395833333,14.782883333333334,22.1163859375,1.0,261.0026819995214,6.967737344,6967737344,2.8269095508903774e-08,2.146740873953945e-08,2.8269095508903774e-08,deepseek_calc_diff_ok,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_8k_sonic_bf16,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_8k_sonic_bf16/results.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_8k_sonic_bf16/summary.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_8k_sonic_bf16/run.log,,
8192,8k,custom_cute_fp8_bf16_out,Custom CuTe FP8 BF16-out,ok,65536,67584,4.299083203125,8.66422734375,12.896214322916666,1.7149517977689794,447.6070187176045,7.499840512,7499840512,2.476104810078539e-07,2.3792727810167946e-07,2.476104810078539e-07,deepseek_calc_diff_ok,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_8k_custom_cute_fp8_bf16_out,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_8k_custom_cute_fp8_bf16_out/results.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_8k_custom_cute_fp8_bf16_out/summary.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_8k_custom_cute_fp8_bf16_out/run.log,,
16384,16k,sonic_bf16,Sonic BF16,ok,131072,133120,14.335836979166666,27.257317708333332,40.606828125,1.0,284.308640313137,10.774596608,10774596608,3.401483839038377e-08,5.158041249675449e-08,5.158041249675449e-08,deepseek_calc_diff_ok,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_16k_sonic_bf16,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_16k_sonic_bf16/results.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_16k_sonic_bf16/summary.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_16k_sonic_bf16/run.log,,
16384,16k,custom_cute_fp8_bf16_out,Custom CuTe FP8 BF16-out,ok,131072,133120,8.41500859375,16.868456770833333,25.270247395833334,1.6069026744746246,456.8563144954239,11.80292608,11802926080,2.523210890226224e-07,2.4168363566001716e-07,2.523210890226224e-07,deepseek_calc_diff_ok,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_16k_custom_cute_fp8_bf16_out,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_16k_custom_cute_fp8_bf16_out/results.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_16k_custom_cute_fp8_bf16_out/summary.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_16k_custom_cute_fp8_bf16_out/run.log,,
32768,32k,sonic_bf16,Sonic BF16,ok,262144,264064,26.729698958333334,65.14816875,93.98328125,1.0,245.6792726982598,18.410621952,18410621952,1.0499159142085546e-07,1.0112586656951805e-07,1.0499159142085546e-07,deepseek_calc_diff_ok,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_32k_sonic_bf16,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_32k_sonic_bf16/results.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_32k_sonic_bf16/summary.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_32k_sonic_bf16/run.log,,
32768,32k,custom_cute_fp8_bf16_out,Custom CuTe FP8 BF16-out,ok,262144,264064,18.194142708333334,33.547896875,51.329788541666666,1.8309695777084607,449.83127418405456,20.409916416,20409916416,2.344766609763127e-07,2.354725775477462e-07,2.354725775477462e-07,deepseek_calc_diff_ok,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_32k_custom_cute_fp8_bf16_out,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_32k_custom_cute_fp8_bf16_out/results.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_32k_custom_cute_fp8_bf16_out/summary.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/tokens_32k_custom_cute_fp8_bf16_out/run.log,,
