tokens,token_label,case,case_label,status,valid_rows,padded_rows,down_ms,gate_up_ms,total_ms,speed_vs_sonic,total_valid_tflops,gpu_memory_peak_gb,gpu_memory_peak_bytes,down_deepseek_calc_diff,gate_up_deepseek_calc_diff,max_deepseek_calc_diff,correctness_status,run_dir,results_json,summary_json,log_path,error_log_path,error_tail
4096,4k,deepgemm_fp8,DeepGEMM FP8,ok,40960,40960,1.1714876627604167,2.2604975911458336,3.4319852539062503,,300.34865384889486,4.1645952,4164595200,2.238791596553824e-09,7.463263784757146e-09,7.463263784757146e-09,deepseek_calc_diff_ok,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_5_397b_a17b/ep16/balanced/deepgemm/tokens_4k_deepgemm_fp8,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_5_397b_a17b/ep16/balanced/deepgemm/tokens_4k_deepgemm_fp8/results.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_5_397b_a17b/ep16/balanced/deepgemm/tokens_4k_deepgemm_fp8/summary.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_5_397b_a17b/ep16/balanced/deepgemm/tokens_4k_deepgemm_fp8/run.log,,
8192,8k,deepgemm_fp8,DeepGEMM FP8,ok,81920,81920,1.7842057291666666,3.3434393229166663,5.127645052083333,,402.0528490446876,6.113609216,6113609216,1.3435568879671678e-08,6.717484457574585e-09,1.3435568879671678e-08,deepseek_calc_diff_ok,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_5_397b_a17b/ep16/balanced/deepgemm/tokens_8k_deepgemm_fp8,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_5_397b_a17b/ep16/balanced/deepgemm/tokens_8k_deepgemm_fp8/results.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_5_397b_a17b/ep16/balanced/deepgemm/tokens_8k_deepgemm_fp8/summary.json,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_5_397b_a17b/ep16/balanced/deepgemm/tokens_8k_deepgemm_fp8/run.log,,
