model_key,model_label,route,ep,run_kind,device,global_experts,local_experts,top_k,hidden,intermediate,global_tokens_value,local_tokens_value,case,case_label,status,total_ms,speed_vs_sonic,total_valid_tflops,max_deepseek_calc_diff,gpu_memory_peak_gb,output_dir,source_results_json,error_log_path,error_tail
qwen3_30b,Qwen3-30B-A3B,balanced,16,sonic_custom,1,128,8,8,2048,768,8192,8192,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,1.3715105794270834,1.0596543239881606,450.9446007207277,2.413392463651576e-07,1.481126912,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/balanced/sonic_custom/results.json,,
qwen3_30b,Qwen3-30B-A3B,balanced,16,sonic_custom,1,128,8,8,2048,768,16384,16384,sonic_bf16,Sonic BF16,ok,4.037693619791667,1.0,306.3507778759655,6.204018632161024e-08,2.187875328,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/balanced/sonic_custom/results.json,,
qwen3_30b,Qwen3-30B-A3B,balanced,16,sonic_custom,1,128,8,8,2048,768,16384,16384,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,2.654269921875,1.521206862390018,466.02290560343874,2.3613971189551108e-07,2.819904512,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/balanced/sonic_custom/results.json,,
qwen3_30b,Qwen3-30B-A3B,balanced,16,sonic_custom,1,128,8,8,2048,768,32768,32768,sonic_bf16,Sonic BF16,ok,8.29625078125,1.0,298.19507964816563,8.940896623066408e-08,4.235236352,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/balanced/sonic_custom/results.json,,
qwen3_30b,Qwen3-30B-A3B,balanced,16,sonic_custom,1,128,8,8,2048,768,32768,32768,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,5.22192734375,1.5887334761904692,473.75250547232395,2.387956431482152e-07,5.497459712,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/balanced/sonic_custom/results.json,,
qwen3_30b,Qwen3-30B-A3B,skewed,16,sonic_custom,4,128,8,8,2048,768,4096,4096,sonic_bf16,Sonic BF16,ok,0.9536800455729166,1.0,324.2572252062039,2.9790457878320353e-08,0.788671488,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom/results.json,,
qwen3_30b,Qwen3-30B-A3B,skewed,16,sonic_custom,4,128,8,8,2048,768,4096,4096,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,0.7865630045572917,1.2124649138687689,393.15050863096593,2.3498747192540748e-07,0.817323008,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom/results.json,,
qwen3_30b,Qwen3-30B-A3B,skewed,16,sonic_custom,4,128,8,8,2048,768,8192,8192,sonic_bf16,Sonic BF16,ok,1.8411550781250001,1.0,335.91700013333167,4.5956717320549956e-08,1.435206656,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom/results.json,,
qwen3_30b,Qwen3-30B-A3B,skewed,16,sonic_custom,4,128,8,8,2048,768,8192,8192,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,1.45311806640625,1.2670374972891336,425.61943514581014,2.4506361095966156e-07,1.486724096,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom/results.json,,
qwen3_30b,Qwen3-30B-A3B,skewed,16,sonic_custom,4,128,8,8,2048,768,16384,16384,sonic_bf16,Sonic BF16,ok,3.8829403645833334,1.0,318.560282957303,1.0308903419797844e-07,2.731398144,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom/results.json,,
qwen3_30b,Qwen3-30B-A3B,skewed,16,sonic_custom,4,128,8,8,2048,768,16384,16384,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,2.8386242187499997,1.367895172222973,435.757073119279,2.438149286909663e-07,2.82244096,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom/results.json,,
qwen3_30b,Qwen3-30B-A3B,skewed,16,sonic_custom,4,128,8,8,2048,768,32768,32768,sonic_bf16,Sonic BF16,ok,7.61413828125,1.0,324.9088828066127,1.9253123373363934e-07,5.319025664,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom/results.json,,
qwen3_30b,Qwen3-30B-A3B,skewed,16,sonic_custom,4,128,8,8,2048,768,32768,32768,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,5.902437890625,1.2899988822150485,419.1320956422706,2.712116858871738e-07,5.502938112,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/qwen3_30b/ep16/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,1,deepgemm,5,256,256,8,7168,2048,4096,4096,deepgemm_fp8,DeepGEMM FP8,ok,77.4719765625,,37.25499401171936,8.760602354662694e-09,63.05213952,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/deepgemm/results.json,,
deepseek_v3,DeepSeek-V3,balanced,1,deepgemm,5,256,256,8,7168,2048,8192,8192,deepgemm_fp8,DeepGEMM FP8,ok,80.01051458333333,,72.1459682628567,8.478974078407475e-09,65.907547136,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/deepgemm/results.json,,
deepseek_v3,DeepSeek-V3,skewed,1,deepgemm,4,256,256,8,7168,2048,4096,4096,deepgemm_fp8,DeepGEMM FP8,ok,79.993834375,,36.0805060222743,8.486347180536313e-09,64.05088768,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/deepgemm/results.json,,
deepseek_v3,DeepSeek-V3,skewed,1,deepgemm,4,256,256,8,7168,2048,8192,8192,deepgemm_fp8,DeepGEMM FP8,ok,83.44941979166667,,69.1728721450073,7.889550457385042e-09,66.71001088,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/deepgemm/results.json,,
deepseek_v3,DeepSeek-V3,balanced,8,deepgemm,4,256,32,8,7168,2048,4096,4096,deepgemm_fp8,DeepGEMM FP8,ok,11.393739322916666,,253.31613626676878,9.060447170305963e-09,10.438782464,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/deepgemm/results.json,,
deepseek_v3,DeepSeek-V3,balanced,8,deepgemm,4,256,32,8,7168,2048,8192,8192,deepgemm_fp8,DeepGEMM FP8,ok,15.567137239583333,,370.8090933473715,9.063020778299347e-09,13.29419008,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/deepgemm/results.json,,
deepseek_v3,DeepSeek-V3,balanced,1,sonic_custom,2,256,256,8,7168,2048,4096,4096,sonic_bf16,Sonic BF16,ok,16.8690609375,1.0,171.09535815926327,2.9275615265333954e-10,24.341266432,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,1,sonic_custom,2,256,256,8,7168,2048,4096,4096,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,12.945158072916666,1.303117415985268,222.95734101157313,2.539448118454857e-07,25.033326592,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,1,sonic_custom,2,256,256,8,7168,2048,8192,8192,sonic_bf16,Sonic BF16,ok,26.466122916666666,1.0,218.10659853729047,5.90909099429382e-10,25.80678656,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,1,sonic_custom,2,256,256,8,7168,2048,8192,8192,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,18.384565625,1.4395838039641835,313.98272679200164,2.469737243604442e-07,27.186188288,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,1,sonic_custom,2,256,256,8,7168,2048,16384,16384,sonic_bf16,Sonic BF16,ok,45.51074479166667,1.0,253.67354774123461,1.2637514368307734e-09,28.737826816,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,1,sonic_custom,2,256,256,8,7168,2048,16384,16384,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,29.228052083333335,1.557091271833958,394.9928670830313,2.407098178558442e-07,31.489814528,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,1,sonic_custom,2,256,256,8,7168,2048,32768,32768,sonic_bf16,Sonic BF16,ok,83.26155625,1.0,277.3157892217034,2.4610561366600336e-09,34.599907328,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,1,sonic_custom,2,256,256,8,7168,2048,32768,32768,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,51.76180625,1.6085519861471218,446.0768635425276,2.398618693666421e-07,40.096018432,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,8,deepgemm,2,256,32,8,7168,2048,4096,4096,deepgemm_fp8,DeepGEMM FP8,ok,12.302073177083333,,234.6123276431596,1.0728611221644258e-08,10.526275072,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/deepgemm/results.json,,
deepseek_v3,DeepSeek-V3,skewed,8,deepgemm,2,256,32,8,7168,2048,8192,8192,deepgemm_fp8,DeepGEMM FP8,ok,17.632734635416664,,327.3704371544066,9.86041570616436e-09,13.383517696,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/deepgemm/results.json,,
deepseek_v3,DeepSeek-V3,balanced,8,sonic_custom,5,256,32,8,7168,2048,4096,4096,sonic_bf16,Sonic BF16,ok,10.340884895833334,1.0,279.1074508599305,1.8668785406461552e-09,4.651623424,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,8,sonic_custom,5,256,32,8,7168,2048,4096,4096,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,6.473869401041667,1.5973267693922666,445.8258027954036,2.3909050883563765e-07,5.303313408,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,8,sonic_custom,5,256,32,8,7168,2048,8192,8192,sonic_bf16,Sonic BF16,ok,19.590819791666668,1.0,294.65005074873983,6.785924155927603e-09,6.157513728,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,8,sonic_custom,5,256,32,8,7168,2048,8192,8192,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,11.963452864583333,1.6375556466363845,482.5058543852962,2.395446969671866e-07,7.455126528,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,8,sonic_custom,5,256,32,8,7168,2048,16384,16384,sonic_bf16,Sonic BF16,ok,35.946867708333336,1.0,321.1648977407738,1.2586832132122083e-08,9.169294336,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,8,sonic_custom,5,256,32,8,7168,2048,16384,16384,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,23.170634375,1.5513976495662234,498.2544674782129,2.4111739171939206e-07,11.759801344,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,8,sonic_custom,5,256,32,8,7168,2048,32768,32768,sonic_bf16,Sonic BF16,ok,73.49221250000001,1.0,314.17946742719164,2.3980264440837118e-08,15.192855552,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,8,sonic_custom,5,256,32,8,7168,2048,32768,32768,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,47.790110416666664,1.5378121510757132,483.14900262803155,2.3941150073536477e-07,20.366005248,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/balanced/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,balanced,16,deepgemm,5,256,16,8,7168,2048,4096,4096,deepgemm_fp8,DeepGEMM FP8,ok,7.559502994791667,,381.79997083148737,9.354679697537449e-09,6.681734656,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep16/balanced/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep16/balanced/deepgemm/results.json,,
deepseek_v3,DeepSeek-V3,balanced,16,deepgemm,5,256,16,8,7168,2048,8192,8192,deepgemm_fp8,DeepGEMM FP8,ok,12.409909375,,465.14731666394624,7.994401363120573e-09,9.536093696,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep16/balanced/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep16/balanced/deepgemm/results.json,,
deepseek_v3,DeepSeek-V3,skewed,1,sonic_custom,1,256,256,8,7168,2048,4096,4096,sonic_bf16,Sonic BF16,ok,16.15977864583333,1.0,178.60504689872025,9.115000421111574e-09,24.675766272,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,1,sonic_custom,1,256,256,8,7168,2048,4096,4096,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,16.3378875,0.9890984159263755,176.65796896398018,2.1650188064548104e-07,25.52907776,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,1,sonic_custom,1,256,256,8,7168,2048,8192,8192,sonic_bf16,Sonic BF16,ok,23.337083854166668,1.0,247.35035799228072,1.5984146783942776e-08,26.478125056,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,1,sonic_custom,1,256,256,8,7168,2048,8192,8192,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,21.719816145833335,1.0744604695304285,265.7681817869056,2.2558162549035643e-07,27.583643648,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,1,sonic_custom,1,256,256,8,7168,2048,16384,16384,sonic_bf16,Sonic BF16,ok,55.9837375,1.0,206.21831637532242,3.251172497886756e-08,30.080006144,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,1,sonic_custom,1,256,256,8,7168,2048,16384,16384,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,33.42248020833333,1.675032407859468,345.4223630228818,2.3598402687508013e-07,31.808620544,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,1,sonic_custom,1,256,256,8,7168,2048,32768,32768,sonic_bf16,Sonic BF16,ok,86.05494791666666,1.0,268.3139638368673,6.312903810812287e-08,37.272221696,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,1,sonic_custom,1,256,256,8,7168,2048,32768,32768,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,58.842441666666666,1.462463920245775,392.3994914095481,2.389141291470054e-07,40.44413952,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep1/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,16,deepgemm,1,256,16,8,7168,2048,4096,4096,deepgemm_fp8,DeepGEMM FP8,ok,8.359854166666667,,345.2474128580194,9.328876782177531e-09,6.73730304,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep16/skewed/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep16/skewed/deepgemm/results.json,,
deepseek_v3,DeepSeek-V3,skewed,16,deepgemm,1,256,16,8,7168,2048,8192,8192,deepgemm_fp8,DeepGEMM FP8,ok,13.715352734375,,420.8740495136122,7.778818145176558e-09,9.575568896,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep16/skewed/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep16/skewed/deepgemm/results.json,,
deepseek_v3,DeepSeek-V3,skewed,8,sonic_custom,4,256,32,8,7168,2048,4096,4096,sonic_bf16,Sonic BF16,ok,11.74591015625,1.0,245.7211050074517,1.14460357858448e-08,5.060570112,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,8,sonic_custom,4,256,32,8,7168,2048,4096,4096,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,7.038461197916667,1.6688179171502293,410.0637826583884,2.4122905284418295e-07,5.347781632,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,8,sonic_custom,4,256,32,8,7168,2048,8192,8192,sonic_bf16,Sonic BF16,ok,22.1163859375,1.0,261.0026819995214,2.8269095508903774e-08,6.967737344,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,8,sonic_custom,4,256,32,8,7168,2048,8192,8192,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,12.896214322916666,1.7149517977689794,447.6070187176045,2.476104810078539e-07,7.499840512,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,8,sonic_custom,4,256,32,8,7168,2048,16384,16384,sonic_bf16,Sonic BF16,ok,40.606828125,1.0,284.308640313137,5.158041249675449e-08,10.774596608,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,8,sonic_custom,4,256,32,8,7168,2048,16384,16384,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,25.270247395833334,1.6069026744746246,456.8563144954239,2.523210890226224e-07,11.80292608,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,8,sonic_custom,4,256,32,8,7168,2048,32768,32768,sonic_bf16,Sonic BF16,ok,93.98328125,1.0,245.6792726982598,1.0499159142085546e-07,18.410621952,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/results.json,,
deepseek_v3,DeepSeek-V3,skewed,8,sonic_custom,4,256,32,8,7168,2048,32768,32768,custom_cute_fp8_bf16_out,Custom CuTe FP8,ok,51.329788541666666,1.8309695777084607,449.83127418405456,2.354725775477462e-07,20.409916416,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/deepseek_v3/ep8/skewed/sonic_custom/results.json,,
minimax_m3,MiniMax-M3,balanced,1,deepgemm,4,128,128,4,6144,3072,4096,4096,deepgemm_fp8,DeepGEMM FP8,ok,49.45154322916667,,37.520080278863055,8.124207084847512e-09,40.2611712,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/minimax_m3/ep1/balanced/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/minimax_m3/ep1/balanced/deepgemm/results.json,,
minimax_m3,MiniMax-M3,balanced,1,deepgemm,4,128,128,4,6144,3072,8192,8192,deepgemm_fp8,DeepGEMM FP8,ok,50.60631927083333,,73.32783330643706,7.717710692745072e-09,41.799596032,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/minimax_m3/ep1/balanced/deepgemm,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/minimax_m3/ep1/balanced/deepgemm/results.json,,
minimax_m3,MiniMax-M3,balanced,1,sonic_custom,1,128,128,4,6144,3072,4096,4096,sonic_bf16,Sonic BF16,ok,9.328283854166667,1.0,198.90323888924502,2.58616794646116e-10,15.718229504,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/minimax_m3/ep1/balanced/sonic_custom,artifacts/sm90_fp8_wgrad_matrix_full_20260629T100608Z/minimax_m3/ep1/balanced/sonic_custom/results.json,,
